original_row_index,column,geohash,day,timestamp,filled_value,rule_used,fill_successful
56203,Temperature,qp09hn,48,16:45,8.346812032253997,TM-1: geohash+day+hour median,True
56234,Temperature,qp0960,48,16:45,13.12244801386785,TM-2: geohash+hour median,True
56265,Temperature,qp03rd,48,16:45,15.92423499156116,TM-1: geohash+day+hour median,True
56296,Temperature,qp03rh,48,16:45,10.394663489939806,TM-1: geohash+day+hour median,True
56327,Temperature,qp03qn,48,16:45,15.098935107438372,TM-1: geohash+day+hour median,True
56358,Temperature,qp097z,48,16:45,18.550808972716464,TM-2: geohash+hour median,True
56389,Temperature,qp03x3,48,16:45,7.125618355924603,TM-1: geohash+day+hour median,True
56420,Temperature,qp09df,48,16:45,23.62148018640025,TM-1: geohash+day+hour median,True
56451,Temperature,qp03xk,48,16:45,12.599587519532689,TM-1: geohash+day+hour median,True
56482,Temperature,qp09dm,48,16:45,18.213447768536295,TM-1: geohash+day+hour median,True
56513,Temperature,qp09dr,48,16:45,17.89944176371167,TM-1: geohash+day+hour median,True
56544,Temperature,qp03yd,48,16:45,12.305460543510268,TM-1: geohash+day+hour median,True
56575,Temperature,qp09fu,48,16:45,20.06435858076338,TM-1: geohash+day+hour median,True
56606,Temperature,qp09fw,48,16:45,18.5829085901616,TM-1: geohash+day+hour median,True
56637,Temperature,qp0d4e,48,16:45,14.64875406855352,TM-1: geohash+day+hour median,True
56668,Temperature,qp0909,48,17:0,17.00933184015819,TM-3: geohash median,True
56699,Temperature,qp03ny,48,17:0,14.42292693065695,TM-1: geohash+day+hour median,True
56730,Temperature,qp0920,48,17:0,24.383201544022647,TM-2: geohash+hour median,True
56761,Temperature,qp09k4,48,17:0,18.52847486278396,TM-1: geohash+day+hour median,True
56792,Temperature,qp097h,48,17:0,16.46351579599012,TM-3: geohash median,True
56823,Temperature,qp092w,48,17:0,20.67019941395961,TM-1: geohash+day+hour median,True
56854,Temperature,qp03x8,48,17:0,24.14793456337776,TM-1: geohash+day+hour median,True
56885,Temperature,qp03tf,48,17:0,23.3919659598676,TM-2: geohash+hour median,True
56916,Temperature,qp099g,48,17:0,22.060924558263885,TM-1: geohash+day+hour median,True
56947,Temperature,qp03wv,48,17:0,15.440546855771355,TM-1: geohash+day+hour median,True
56978,Temperature,qp03wz,48,17:0,9.551274839678085,TM-1: geohash+day+hour median,True
57009,Temperature,qp03zc,48,17:0,22.588888437961494,TM-1: geohash+day+hour median,True
57040,Temperature,qp03yu,48,17:0,21.90203682660225,TM-2: geohash+hour median,True
57071,Temperature,qp09bq,48,17:0,11.560197549512086,TM-1: geohash+day+hour median,True
57102,Temperature,qp0dj1,48,17:0,15.301962988584528,TM-1: geohash+day+hour median,True
57133,Temperature,qp0945,48,17:15,16.14451236416503,TM-1: geohash+day+hour median,True
57164,Temperature,qp090r,48,17:15,19.00513697218949,TM-2: geohash+hour median,True
57195,Temperature,qp09k3,48,17:15,19.500130446299455,TM-1: geohash+day+hour median,True
57226,Temperature,qp03qh,48,17:15,28.41764274840875,TM-1: geohash+day+hour median,True
57257,Temperature,qp09kj,48,17:15,13.32882924316649,TM-3: geohash median,True
57288,Temperature,qp096x,48,17:15,19.07414831190296,TM-1: geohash+day+hour median,True
57319,Temperature,qp03x9,48,17:15,11.750437379259065,TM-2: geohash+hour median,True
57350,Temperature,qp09sf,48,17:15,13.137284793728035,TM-1: geohash+day+hour median,True
57381,Temperature,qp099s,48,17:15,18.973319262836803,TM-1: geohash+day+hour median,True
57412,Temperature,qp09dn,48,17:15,14.606116199159645,TM-1: geohash+day+hour median,True
57443,Temperature,qp03z8,48,17:15,21.747428636142956,TM-1: geohash+day+hour median,True
57474,Temperature,qp09be,48,17:15,13.697503117602237,TM-1: geohash+day+hour median,True
57505,Temperature,qp09vm,48,17:15,11.138185796479783,TM-1: geohash+day+hour median,True
57536,Temperature,qp0d51,48,17:15,15.654482006832174,TM-1: geohash+day+hour median,True
57567,Temperature,qp090e,48,17:30,17.18642571432988,TM-1: geohash+day+hour median,True
57598,Temperature,qp094z,48,17:30,16.64130631352494,TM-2: geohash+hour median,True
57629,Temperature,qp03qf,48,17:30,16.427131043055223,TM-1: geohash+day+hour median,True
57660,Temperature,qp092h,48,17:30,14.540709856240143,TM-1: geohash+day+hour median,True
57691,Temperature,qp03rw,48,17:30,7.211342857380259,TM-1: geohash+day+hour median,True
57722,Temperature,qp0998,48,17:30,14.969091238332878,TM-1: geohash+day+hour median,True
57753,Temperature,qp03wf,48,17:30,9.84673173631596,TM-1: geohash+day+hour median,True
57784,Temperature,qp09dg,48,17:30,25.492523448742176,TM-1: geohash+day+hour median,True
57815,Temperature,qp03xv,48,17:30,20.18194791334518,TM-1: geohash+day+hour median,True
57846,Temperature,qp098r,48,17:30,17.33678639026904,TM-1: geohash+day+hour median,True
57877,Temperature,qp09b6,48,17:30,21.29751694370689,TM-1: geohash+day+hour median,True
57908,Temperature,qp09bt,48,17:30,21.68105836562493,TM-1: geohash+day+hour median,True
57939,Temperature,qp06pb,48,17:30,15.677226063416644,TM-1: geohash+day+hour median,True
57970,Temperature,qp02zz,48,17:45,24.142155098081208,TM-1: geohash+day+hour median,True
58001,Temperature,qp03qb,48,17:45,14.405382844411267,TM-1: geohash+day+hour median,True
58032,Temperature,qp03qg,48,17:45,11.508874419331375,TM-1: geohash+day+hour median,True
58063,Temperature,qp03qv,48,17:45,8.996174094139414,TM-1: geohash+day+hour median,True
58094,Temperature,qp092p,48,17:45,16.409143650354398,TM-2: geohash+hour median,True
58125,Temperature,qp03wc,48,17:45,15.206065947421708,TM-1: geohash+day+hour median,True
58156,Temperature,qp03w5,48,17:45,17.036139370505982,TM-3: geohash median,True
58187,Temperature,qp09dh,48,17:45,13.932572581176377,TM-1: geohash+day+hour median,True
58218,Temperature,qp03wx,48,17:45,13.012733377977112,TM-1: geohash+day+hour median,True
58249,Temperature,qp09f9,48,17:45,12.151648762751538,TM-1: geohash+day+hour median,True
58280,Temperature,qp09yh,48,17:45,20.77833063484268,TM-1: geohash+day+hour median,True
58311,Temperature,qp09uz,48,17:45,13.72877364351148,TM-1: geohash+day+hour median,True
58342,Temperature,qp03pe,48,18:0,18.337740197367335,TM-1: geohash+day+hour median,True
58373,Temperature,qp03r0,48,18:0,16.298219498157746,TM-1: geohash+day+hour median,True
58404,Temperature,qp097e,48,18:0,20.434178204670577,TM-1: geohash+day+hour median,True
58435,Temperature,qp03rw,48,18:0,12.414462664904152,TM-1: geohash+day+hour median,True
58466,Temperature,qp09d8,48,18:0,15.553891454655352,TM-1: geohash+day+hour median,True
58497,Temperature,qp09df,48,18:0,18.54876611557478,TM-1: geohash+day+hour median,True
58528,Temperature,qp09dh,48,18:0,15.905262117692397,TM-1: geohash+day+hour median,True
58559,Temperature,qp03wr,48,18:0,15.950418431882662,TM-3: geohash median,True
58590,Temperature,qp09f9,48,18:0,10.867039029981399,TM-1: geohash+day+hour median,True
58621,Temperature,qp09bt,48,18:0,8.841403934807564,TM-2: geohash+hour median,True
58652,Temperature,qp0dhg,48,18:0,16.47866210005043,TM-3: geohash median,True
58683,Temperature,qp03nx,48,18:15,13.63753864936125,TM-1: geohash+day+hour median,True
58714,Temperature,qp03me,48,18:15,17.843773699051173,TM-1: geohash+day+hour median,True
58745,Temperature,qp03rm,48,18:15,26.94079625488062,TM-1: geohash+day+hour median,True
58776,Temperature,qp03t8,48,18:15,24.30075754460782,TM-1: geohash+day+hour median,True
58807,Temperature,qp03x4,48,18:15,3.530265665780629,TM-2: geohash+hour median,True
58838,Temperature,qp03xk,48,18:15,17.688612837540777,TM-1: geohash+day+hour median,True
58869,Temperature,qp03xy,48,18:15,11.945819531457488,TM-1: geohash+day+hour median,True
58900,Temperature,qp09v0,48,18:15,15.682695920469454,TM-1: geohash+day+hour median,True
58931,Temperature,qp09vk,48,18:15,16.792277251744157,TM-2: geohash+hour median,True
58962,Temperature,qp06pb,48,18:15,14.826288637910112,TM-1: geohash+day+hour median,True
58993,Temperature,qp094k,48,18:30,17.315436794738748,TM-3: geohash median,True
59024,Temperature,qp03qc,48,18:30,19.192664227530333,TM-1: geohash+day+hour median,True
59055,Temperature,qp03qs,48,18:30,14.498876201243526,TM-1: geohash+day+hour median,True
59086,Temperature,qp093w,48,18:30,16.2564920158393,TM-1: geohash+day+hour median,True
59117,Temperature,qp03x3,48,18:30,14.29977604668396,TM-1: geohash+day+hour median,True
59148,Temperature,qp09e7,48,18:30,11.766514887233129,TM-1: geohash+day+hour median,True
59179,Temperature,qp03xn,48,18:30,13.839167170268716,TM-2: geohash+hour median,True
59210,Temperature,qp03yc,48,18:30,24.33248258566169,TM-1: geohash+day+hour median,True
59241,Temperature,qp03zt,48,18:30,20.552595285381862,TM-1: geohash+day+hour median,True
59272,Temperature,qp0d51,48,18:30,14.409002550948927,TM-1: geohash+day+hour median,True
59303,Temperature,qp03pq,48,18:45,15.471307057747936,TM-3: geohash median,True
59334,Temperature,qp03m6,48,18:45,15.42654818488715,TM-1: geohash+day+hour median,True
59365,Temperature,qp097k,48,18:45,16.61539066507723,TM-1: geohash+day+hour median,True
59396,Temperature,qp03rx,48,18:45,26.192712436814578,TM-1: geohash+day+hour median,True
59427,Temperature,qp03x3,48,18:45,14.29977604668396,TM-1: geohash+day+hour median,True
59458,Temperature,qp09e5,48,18:45,16.797562167546378,TM-1: geohash+day+hour median,True
59489,Temperature,qp03xn,48,18:45,13.839167170268716,TM-2: geohash+hour median,True
59520,Temperature,qp03zc,48,18:45,18.94689607734562,TM-1: geohash+day+hour median,True
59551,Temperature,qp09cj,48,18:45,14.7631304632052,TM-1: geohash+day+hour median,True
59582,Temperature,qp0d4t,48,18:45,18.83849867572102,TM-1: geohash+day+hour median,True
59613,Temperature,qp03r2,48,19:0,23.192160554449043,TM-1: geohash+day+hour median,True
59644,Temperature,qp0975,48,19:0,20.043655946894464,TM-1: geohash+day+hour median,True
59675,Temperature,qp092q,48,19:0,12.593890987617543,TM-1: geohash+day+hour median,True
59706,Temperature,qp03wc,48,19:0,15.58910812049623,TM-1: geohash+day+hour median,True
59737,Temperature,qp0987,48,19:0,20.2011340504776,TM-1: geohash+day+hour median,True
59768,Temperature,qp03xt,48,19:0,20.561024737369863,TM-1: geohash+day+hour median,True
59799,Temperature,qp03z2,48,19:0,12.677118125953374,TM-1: geohash+day+hour median,True
59830,Temperature,qp09fs,48,19:0,16.61206296173968,TM-1: geohash+day+hour median,True
59861,Temperature,qp0dj0,48,19:0,9.144986399392739,TM-1: geohash+day+hour median,True
59892,Temperature,qp03nz,48,19:15,14.80160266592412,TM-1: geohash+day+hour median,True
59923,Temperature,qp03mg,48,19:15,18.79353907508077,TM-1: geohash+day+hour median,True
59954,Temperature,qp092j,48,19:15,16.566742050837927,TM-1: geohash+day+hour median,True
59985,Temperature,qp09kz,48,19:15,21.631597097420705,TM-1: geohash+day+hour median,True
60016,Temperature,qp03xd,48,19:15,10.613881724320413,TM-1: geohash+day+hour median,True
60047,Temperature,qp098h,48,19:15,15.641973425836868,TM-1: geohash+day+hour median,True
60078,Temperature,qp03xr,48,19:15,21.289719677754533,TM-1: geohash+day+hour median,True
60109,Temperature,qp03ye,48,19:15,21.570911154959546,TM-1: geohash+day+hour median,True
60140,Temperature,qp09bn,48,19:15,25.305499117093373,TM-1: geohash+day+hour median,True
60171,Temperature,qp09hv,48,19:30,18.63097433949378,TM-1: geohash+day+hour median,True
60202,Temperature,qp03r3,48,19:30,10.388677743768111,TM-1: geohash+day+hour median,True
60233,Temperature,qp03ru,48,19:30,18.89217085778293,TM-1: geohash+day+hour median,True
60264,Temperature,qp093y,48,19:30,22.561891439093255,TM-1: geohash+day+hour median,True
60295,Temperature,qp03w3,48,19:30,10.216459701908072,TM-2: geohash+hour median,True
60326,Temperature,qp0987,48,19:30,20.2011340504776,TM-1: geohash+day+hour median,True
60357,Temperature,qp03xm,48,19:30,19.815667388695992,TM-1: geohash+day+hour median,True
60388,Temperature,qp03z0,48,19:30,10.319815936034573,TM-1: geohash+day+hour median,True
60419,Temperature,qp03yk,48,19:30,15.069209284090173,TM-3: geohash median,True
60450,Temperature,qp09fw,48,19:30,9.7787898556638,TM-1: geohash+day+hour median,True
60481,Temperature,qp03jw,48,19:45,15.669979357544667,TM-3: geohash median,True
60512,Temperature,qp03r4,48,19:45,18.016232857872588,TM-1: geohash+day+hour median,True
60543,Temperature,qp097s,48,19:45,17.939497295329453,TM-1: geohash+day+hour median,True
60574,Temperature,qp03rp,48,19:45,18.451736483192178,TM-1: geohash+day+hour median,True
60605,Temperature,qp03wc,48,19:45,15.58910812049623,TM-1: geohash+day+hour median,True
60636,Temperature,qp099e,48,19:45,18.95248253550971,TM-1: geohash+day+hour median,True
60667,Temperature,qp099v,48,19:45,16.879422048742875,TM-1: geohash+day+hour median,True
60698,Temperature,qp03z0,48,19:45,10.319815936034573,TM-1: geohash+day+hour median,True
60729,Temperature,qp09b5,48,19:45,17.525792324390622,TM-1: geohash+day+hour median,True
60760,Temperature,qp09uv,48,19:45,10.80450875290722,TM-1: geohash+day+hour median,True
60791,Temperature,qp0d4s,48,19:45,19.398935341905094,TM-1: geohash+day+hour median,True
60822,Temperature,qp03m2,48,20:0,13.662797308824683,TM-1: geohash+day+hour median,True
60853,Temperature,qp03mg,48,20:0,21.66314925784915,TM-1: geohash+day+hour median,True
60884,Temperature,qp03mv,48,20:0,20.0300788058634,TM-1: geohash+day+hour median,True
60915,Temperature,qp03rx,48,20:0,8.086509036868868,TM-1: geohash+day+hour median,True
60946,Temperature,qp03x1,48,20:0,17.637345988069335,TM-1: geohash+day+hour median,True
60977,Temperature,qp03x5,48,20:0,17.383893506361655,TM-1: geohash+day+hour median,True
61008,Temperature,qp03wj,48,20:0,24.13075418076256,TM-1: geohash+day+hour median,True
61039,Temperature,qp098p,48,20:0,15.46125142048458,TM-1: geohash+day+hour median,True
61070,Temperature,qp09b4,48,20:0,22.692817753878572,TM-1: geohash+day+hour median,True
61101,Temperature,qp09fj,48,20:0,25.218560383266574,TM-1: geohash+day+hour median,True
61132,Temperature,qp06pf,48,20:0,15.423109950579335,TM-1: geohash+day+hour median,True
61163,Temperature,qp03nx,48,20:15,9.302827565286469,TM-1: geohash+day+hour median,True
61194,Temperature,qp03qd,48,20:15,19.283103352305496,TM-1: geohash+day+hour median,True
61225,Temperature,qp092k,48,20:15,24.917291563368945,TM-1: geohash+day+hour median,True
61256,Temperature,qp096q,48,20:15,8.231139150038457,TM-1: geohash+day+hour median,True
61287,Temperature,qp09t0,48,20:15,10.26050827679514,TM-1: geohash+day+hour median,True
61318,Temperature,qp03we,48,20:15,9.313935289380984,TM-1: geohash+day+hour median,True
61349,Temperature,qp099s,48,20:15,8.355974031883218,TM-1: geohash+day+hour median,True
61380,Temperature,qp03wx,48,20:15,12.079412024528036,TM-1: geohash+day+hour median,True
61411,Temperature,qp09cc,48,20:15,19.50779169282222,TM-2: geohash+hour median,True
61442,Temperature,qp03yt,48,20:15,7.757648496284494,TM-1: geohash+day+hour median,True
61473,Temperature,qp0d4b,48,20:15,16.28236396000132,TM-1: geohash+day+hour median,True
61504,Temperature,qp094q,48,20:30,18.08785655504014,TM-1: geohash+day+hour median,True
61535,Temperature,qp03qc,48,20:30,17.84491326037055,TM-1: geohash+day+hour median,True
61566,Temperature,qp03mk,48,20:30,17.159504562447562,TM-2: geohash+hour median,True
61597,Temperature,qp03mw,48,20:30,13.597269784102606,TM-1: geohash+day+hour median,True
61628,Temperature,qp03x8,48,20:30,11.1748609441975,TM-1: geohash+day+hour median,True
61659,Temperature,qp03x4,48,20:30,26.841270799247724,TM-2: geohash+hour median,True
61690,Temperature,qp03wk,48,20:30,16.664905853145967,TM-1: geohash+day+hour median,True
61721,Temperature,qp03xn,48,20:30,17.748923946282147,TM-1: geohash+day+hour median,True
61752,Temperature,qp09u0,48,20:30,20.400627263908845,TM-1: geohash+day+hour median,True
61783,Temperature,qp09fu,48,20:30,7.232811638830803,TM-1: geohash+day+hour median,True
61814,Temperature,qp06p2,48,20:30,12.73917616920569,TM-1: geohash+day+hour median,True
61845,Temperature,qp03jy,48,20:45,17.75446507837809,TM-2: geohash+hour median,True
61876,Temperature,qp03r2,48,20:45,13.178223387106732,TM-1: geohash+day+hour median,True
61907,Temperature,qp03q7,48,20:45,20.32386505167387,TM-1: geohash+day+hour median,True
61938,Temperature,qp03qj,48,20:45,24.398669053046216,TM-1: geohash+day+hour median,True
61969,Temperature,qp03rz,48,20:45,17.655866521376126,TM-1: geohash+day+hour median,True
62000,Temperature,qp0983,48,20:45,18.232437972654164,TM-3: geohash median,True
62031,Temperature,qp0985,48,20:45,19.73580026471092,TM-1: geohash+day+hour median,True
62062,Temperature,qp03tm,48,20:45,15.009694639543644,TM-3: geohash median,True
62093,Temperature,qp03tx,48,20:45,6.34134027651255,TM-2: geohash+hour median,True
62124,Temperature,qp03yc,48,20:45,19.9202445552059,TM-1: geohash+day+hour median,True
62155,Temperature,qp09bk,48,20:45,19.17827573558741,TM-1: geohash+day+hour median,True
62186,Temperature,qp03zz,48,20:45,12.269741414697783,TM-1: geohash+day+hour median,True
62217,Temperature,qp08cp,48,21:0,18.2122165965562,TM-2: geohash+hour median,True
62248,Temperature,qp090p,48,21:0,12.304652695917106,TM-1: geohash+day+hour median,True
62279,Temperature,qp03mf,48,21:0,15.765736781223108,TM-1: geohash+day+hour median,True
62310,Temperature,qp03ms,48,21:0,17.890974204455283,TM-1: geohash+day+hour median,True
62341,Temperature,qp097v,48,21:0,16.619950513180843,TM-1: geohash+day+hour median,True
62372,Temperature,qp096x,48,21:0,19.21382586254851,TM-1: geohash+day+hour median,True
62403,Temperature,qp0993,48,21:0,16.042740762600125,TM-1: geohash+day+hour median,True
62434,Temperature,qp03xg,48,21:0,6.811117239037458,TM-1: geohash+day+hour median,True
62465,Temperature,qp03wt,48,21:0,13.816804266775089,TM-1: geohash+day+hour median,True
62496,Temperature,qp03xx,48,21:0,23.09423511558348,TM-1: geohash+day+hour median,True
62527,Temperature,qp03zf,48,21:0,2.763804956923698,TM-1: geohash+day+hour median,True
62558,Temperature,qp09bj,48,21:0,17.091784347644737,TM-1: geohash+day+hour median,True
62589,Temperature,qp06pd,48,21:0,18.72446384329377,TM-1: geohash+day+hour median,True
